"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793524234","2022-09-02T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","57","60","0.00",,"+0.01","8","90","29.88","CLR:00","29.85","10.00","58","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10209/02/22 00:53:02 METAR KBFI 020853Z 34003KT 10SM CLR 16/14 A2988 RMK AO2 SLP118 T01560139 58005 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","57","60","0.00",,,,"90","29.89","CLR:00","29.86","10.00","58","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/02/22 01:53:02 METAR KBFI 020953Z VRB05KT 10SM CLR 16/14 A2989 RMK AO2 SLP121 T01560139 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T02:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","55","57",,,,,"94",,"FEW:02 5","29.86","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08709/02/22 02:51:02 SPECI KBFI 021051Z 00000KT 10SM FEW005 14/13 A2989 RMK AO2 FIBI (TWR)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","56","58","0.00",,,,"93","29.89","FEW:02 5","29.86","10.00","57","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/02/22 02:53:02 METAR KBFI 021053Z 30003KT 10SM FEW005 14/13 A2989 RMK AO2 SLP122 T01440133 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","56","58","0.00",,"-0.02","1","93","29.90","FEW:02 7","29.87","10.00","57","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11709/02/22 03:53:02 METAR KBFI 021153Z 30003KT 10SM FEW007 14/13 A2990 RMK AO2 SLP125 T01440133 10178 20144 51007 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","55","57","0.00",,,,"93","29.89","SCT:04 10","29.86","10.00","56","290",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/02/22 04:53:02 METAR KBFI 021253Z 29003KT 10SM SCT010 14/13 A2989 RMK AO2 SLP123 T01390128 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","56","57","0.00",,,,"96","29.89","CLR:00","29.86","10.00","56","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/02/22 05:53:02 METAR KBFI 021353Z 31003KT 10SM CLR 14/13 A2989 RMK AO2 SLP123 T01390133 VIS N 3 BR (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T06:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","55","55",,"BC:3 FG:2 |FG |",,,"100",,"BKN:07 8","29.87","4.00","55","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/02/22 06:51:02 SPECI KBFI 021451Z 31004KT 4SM BCFG BKN008 13/13 A2990 RMK AO2 FIBI (TA)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","55","56","0.00","BC:3 FG:2 |FG |","+0.00","5","97","29.89","BKN:07 8","29.87","4.00","55","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/02/22 06:53:02 METAR KBFI 021453Z 31004KT 4SM BCFG BKN008 13/13 A2990 RMK AO2 SLP123 T01330128 55001 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","56","57","0.00","BC:3 FG:2 |FG |",,,"96","29.88","FEW:02 3 SCT:04 8","29.86","10.00","56","340",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12609/02/22 07:53:02 METAR KBFI 021553Z 34005KT 10SM BCFG FEW003 SCT008 14/13 A2989 RMK AO2 SLP120 VIS NW 1/2 BCFG T01390133 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","56","62","0.00",,,,"80","29.88","FEW:02 3 SCT:04 8","29.85","10.00","59","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/02/22 08:53:02 METAR KBFI 021653Z VRB04KT 10SM FEW003 SCT008 17/13 A2988 RMK AO2 SLP117 T01670133 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","56","65","0.00",,"+0.03","6","73","29.87","CLR:00","29.84","10.00","60","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/02/22 09:53:02 METAR KBFI 021753Z 31005KT 10SM CLR 18/13 A2987 RMK AO2 SLP114 T01830133 10183 20133 56009 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","56","67","0.00",,,,"68","29.85","CLR:00","29.83","10.00","61","340",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/02/22 10:53:02 METAR KBFI 021853Z 34006KT 10SM CLR 19/13 A2986 RMK AO2 SLP110 T01940133 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","57","71","0.00",,,,"61","29.85","CLR:00","29.82","10.00","63","330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09509/02/22 11:53:02 METAR KBFI 021953Z 33005KT 10SM CLR 22/14 A2985 RMK AO2 SLP108 T02170139 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","59","74","0.00",,"+0.03","8","60","29.84","CLR:00","29.81","10.00","65","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/02/22 12:53:02 METAR KBFI 022053Z VRB05KT 10SM CLR 23/15 A2984 RMK AO2 SLP104 T02330150 58010 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","59","76","0.00",,,,"56","29.82","CLR:00","29.79","10.00","66","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/02/22 13:53:02 METAR KBFI 022153Z VRB06KT 10SM CLR 24/15 A2982 RMK AO2 SLP097 T02440150 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","58","77","0.00",,,,"52","29.81","CLR:00","29.78","10.00","65","290",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/02/22 14:53:02 METAR KBFI 022253Z 29006KT 10SM CLR 25/14 A2981 RMK AO2 SLP094 T02500144 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","59","78","0.00",,"+0.04","6","52","29.80","CLR:00","29.77","10.00","66","290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11409/02/22 15:53:02 METAR KBFI 022353Z 29005KT 10SM CLR 26/15 A2980 RMK AO2 SLP091 T02560150 10261 20183 56012 (TWR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","59","79","0.00",,,,"50","29.81","CLR:00","29.78","10.00","67","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/02/22 16:53:01 METAR KBFI 030053Z 32003KT 10SM CLR 26/15 A2981 RMK AO2 SLP094 T02610150","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","58","76","0.00",,,,"54","29.80","CLR:00","29.78","10.00","65","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/02/22 17:53:01 METAR KBFI 030153Z VRB03KT 10SM CLR 24/14 A2981 RMK AO2 SLP093 T02440144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","58","73","0.00",,"-0.02","3","59","29.82","CLR:00","29.79","10.00","64","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/02/22 18:53:01 METAR KBFI 030253Z VRB03KT 10SM CLR 23/14 A2982 RMK AO2 SLP098 T02280144 53006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","58","70","0.00",,,,"66","29.86","CLR:00","29.83","10.00","63","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/02/22 19:53:02 METAR KBFI 030353Z 24004KT 10SM CLR 21/14 A2986 RMK AO2 SLP111 T02110144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","57","65","0.00",,,,"76","29.91","CLR:00","29.88","10.00","60","190",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/02/22 20:53:02 METAR KBFI 030453Z 19006KT 10SM CLR 18/14 A2991 RMK AO2 SLP127 T01830139","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","56","61","0.00",,"-0.12","2","84","29.94","CLR:00","29.92","10.00","58","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/02/22 21:53:02 METAR KBFI 030553Z 18008KT 10SM CLR 16/13 A2995 RMK AO2 SLP140 T01610133 10261 20161 52042","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T22:20:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","55","60",,,,,"84",,"BKN:07 12","29.93","10.00","57","170",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08609/02/22 22:20:01 SPECI KBFI 030620Z 17007KT 10SM BKN012 16/13 A2996 RMK AO2 T01560128","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","55","60","0.00",,,,"84","29.95","BKN:07 12","29.92","10.00","57","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/02/22 22:53:03 METAR KBFI 030653Z 18006KT 10SM BKN012 16/13 A2995 RMK AO2 SLP143 T01560128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T23:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","55","60",,,,,"84",,"BKN:07 16","29.93","10.00","57","160",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08609/02/22 23:00:01 SPECI KBFI 030700Z 16007KT 10SM BKN016 16/13 A2996 RMK AO2 T01560128","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","55","61","0.00",,,,"81","29.96","BKN:07 15","29.93","10.00","58","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10309/02/22 23:53:02 METAR KBFI 030753Z 23008KT 10SM BKN015 16/13 A2996 RMK AO2 SLP145 T01610128 402610133","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"68",,,"29.84",,"5.4","3","2.9","0","79","56","230","17","0.00",,,"200","13","FG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):79 24 HR MAX TEMP TIME (LST):1711 24 HR MIN TEMP (F):56 24 HR MIN TEMP TIME (LST):0722 AVERAGE STATION PRESSURE:29.840 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:1755 PEAK WIND SPEED (MPH):17  PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):2120  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):2114 AVERAGE WIND SPEED (MPH):5.4  24 HR AVG TEMP (F):68 HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:3   LATEST DAY MAX TEMP (0700-1900 LST):79  LATEST NIGHT MIN TEMP(1900-0800 LST):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0529","1848","2007-05-17"
"72793524234","2022-09-03T00:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","55","60",,,,,"84",,"SCT:04 16","29.93","10.00","57","180",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/03/22 00:08:02 SPECI KBFI 030808Z 18007KT 10SM SCT016 16/13 A2996 RMK AO2 T01560128 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","55","59","0.00",,"-0.03","3","87","29.97","FEW:02 16","29.95","10.00","57","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/03/22 00:53:02 METAR KBFI 030853Z 17006KT 10SM FEW016 15/13 A2998 RMK AO2 SLP150 T01500128 53010 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T01:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","55","60",,,,,"84",,"BKN:07 16","29.94","10.00","57","160",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09109/03/22 01:08:02 SPECI KBFI 030908Z 16008KT 10SM BKN016 16/13 A2997 RMK AO2 T01560128 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","55","60","0.00",,,,"84","29.99","OVC:08 16","29.96","10.00","57","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/22 01:53:02 METAR KBFI 030953Z 15007KT 10SM OVC016 16/13 A2999 RMK AO2 SLP155 T01560128 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","55","60","0.00",,,,"84","30.01","OVC:08 17","29.98","10.00","57","150",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/03/22 02:53:02 METAR KBFI 031053Z 15007KT 10SM OVC017 16/13 A3001 RMK AO2 SLP163 T01560128 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","57","60","0.00",,"-0.04","1","90","30.01","BKN:07 15 OVC:08 21","29.99","8.00","58","180",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12209/03/22 03:53:02 METAR KBFI 031153Z 18006KT 8SM BKN015 OVC021 16/14 A3002 RMK AO2 SLP164 T01560139 10161 20150 51014 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","58","59","0.00",,,,"96","30.02","BKN:07 15 OVC:08 21","30.00","3.00","58","150",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/03/22 04:53:02 METAR KBFI 031253Z 15006KT 3SM BKN015 OVC021 15/14 A3003 RMK AO2 SLP167 T01500144 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T05:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","58","59",,,,,"96",,"SCT:04 6 OVC:08 13","29.99","3.00","58","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/03/22 05:00:02 SPECI KBFI 031300Z 14007KT 3SM SCT006 OVC013 15/14 A3002 RMK AO2 T01500144 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T05:06:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","58","59",,,,,"96",,"BKN:07 6 OVC:08 13","30.00","2.50V","58","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11309/03/22 05:06:02 SPECI KBFI 031306Z 13006KT 2 1/2SM BKN006 OVC013 15/14 A3003 RMK AO2 VIS 1 3/4V5 T01500144 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T05:23:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","58","59",,,,,"96",,"SCT:04 7 OVC:08 13","30.00","4.00","58","140",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/03/22 05:23:02 SPECI KBFI 031323Z 14009KT 4SM SCT007 OVC013 15/14 A3003 RMK AO2 T01500144 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T05:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","58","59",,,,,"96",,"BKN:07 6 OVC:08 13","30.00","5.00","58","140",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09709/03/22 05:34:02 SPECI KBFI 031334Z 14007KT 5SM BKN006 OVC013 15/14 A3003 RMK AO2 T01500144 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","58","59","0.00",,,,"96","30.03","BKN:07 6 OVC:08 13","30.00","3.00","58","150",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10409/03/22 05:53:02 METAR KBFI 031353Z 15008KT 3SM BKN006 OVC013 15/14 A3003 RMK AO2 SLP169 T01500144 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T05:55:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","58","59",,,,,"96",,"BKN:07 7 OVC:08 12","30.00","2.50","58","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10109/03/22 05:55:02 SPECI KBFI 031355Z 15009KT 2 1/2SM BKN007 OVC012 15/14 A3003 RMK AO2 T01500144 (TA)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","59","59","0.00","BR:1 ||","-0.02","1","100","30.03","OVC:08 6","30.01","2.00","59","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/03/22 06:53:02 METAR KBFI 031453Z 15009KT 2SM BR OVC006 15/15 A3004 RMK AO2 SLP171 T01500150 51007 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793524234","2022-09-03T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","60","60","0.00","BR:1 ||",,,"100","30.05","BKN:07 7 OVC:08 10","30.03","2.00","60","170",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/03/22 07:53:02 METAR KBFI 031553Z 17006KT 2SM BR BKN007 OVC010 16/16 A3006 RMK AO2 SLP177 T01560156 (TA)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
